id	text_name	author	deprecated	correct_spelling_id	synonym_id	rank
32310	Mycosphaerella cuprea		0	NULL	NULL	4
32311	Mycosphaerella curvulata		0	NULL	NULL	4
32312	Mycosphaerella cussoniae		0	NULL	NULL	4
32313	Mycosphaerella cuttsiae		0	NULL	NULL	4
32314	Mycosphaerella cyaneae		0	NULL	NULL	4
32315	Mycosphaerella cydoniae		0	NULL	NULL	4
32316	Mycosphaerella cynodontis		0	NULL	NULL	4
32317	Mycosphaerella cyparissiae		0	NULL	NULL	4
32318	Mycosphaerella cyparissincola		0	NULL	NULL	4
32319	Mycosphaerella cyperi		0	NULL	NULL	4
32320	Mycosphaerella cypripedii		0	NULL	NULL	4
32321	Mycosphaerella dacrydii		0	NULL	NULL	4
32322	Mycosphaerella dactylidis		0	NULL	NULL	4
32323	Mycosphaerella dahliae		0	NULL	NULL	4
32324	Mycosphaerella dalbergiae		0	NULL	NULL	4
32325	Mycosphaerella dalmatica		0	NULL	NULL	4
32326	Mycosphaerella danaeae		0	NULL	NULL	4
32327	Mycosphaerella danica		0	NULL	NULL	4
32328	Mycosphaerella danubialis		0	NULL	NULL	4
32329	Mycosphaerella daphnes		0	NULL	NULL	4
32330	Mycosphaerella daphniphylli		0	NULL	NULL	4
32331	Mycosphaerella dauci		0	NULL	NULL	4
32332	Mycosphaerella daviesiae		0	NULL	NULL	4
32333	Mycosphaerella daviesiicola		0	NULL	NULL	4
32334	Mycosphaerella davisii		0	NULL	NULL	4
32335	Mycosphaerella davisoniella		0	NULL	NULL	4
32336	Mycosphaerella dealbans		0	NULL	NULL	4
32337	Mycosphaerella dearnessii		0	NULL	NULL	4
32338	Mycosphaerella decidua		0	NULL	NULL	4
32339	Mycosphaerella degeneri		0	NULL	NULL	4
32340	Mycosphaerella deightonii		0	NULL	NULL	4
32341	Mycosphaerella dejanira		0	NULL	NULL	4
32342	Mycosphaerella delegatensis		0	NULL	NULL	4
32343	Mycosphaerella delphinii		0	NULL	NULL	4
32344	Mycosphaerella delphiniicola		0	NULL	NULL	4
32345	Mycosphaerella dendrobii-nobilis		0	NULL	NULL	4
32346	Mycosphaerella dendroides		0	NULL	NULL	4
32347	Mycosphaerella dendromeconis		0	NULL	NULL	4
32348	Mycosphaerella denigrans		0	NULL	NULL	4
32349	Mycosphaerella dennettiae		0	NULL	NULL	4
32350	Mycosphaerella densa		0	NULL	NULL	4
32351	Mycosphaerella depazeiformis		0	NULL	NULL	4
32352	Mycosphaerella depressa		0	NULL	NULL	4
32353	Mycosphaerella deschampsiae		0	NULL	NULL	4
32354	Mycosphaerella desmazieri		0	NULL	NULL	4
32355	Mycosphaerella desmodii		0	NULL	NULL	4
32356	Mycosphaerella desmodiifolii		0	NULL	NULL	4
32357	Mycosphaerella deutziae		0	NULL	NULL	4
32358	Mycosphaerella devia		0	NULL	NULL	4
32359	Mycosphaerella dianellae		0	NULL	NULL	4
32360	Mycosphaerella dianellincola		0	NULL	NULL	4
32361	Mycosphaerella dianthi	(C.C. Burt) Jørst.	0	NULL	8024	4
32362	Mycosphaerella dichrostachydis		0	NULL	NULL	4
32363	Mycosphaerella dictamni		0	NULL	NULL	4
32364	Mycosphaerella didymelloides		0	NULL	NULL	4
32365	Mycosphaerella didymopanacis		0	NULL	NULL	4
32366	Mycosphaerella dieffenbachiae		0	NULL	NULL	4
32367	Mycosphaerella digitalis		0	NULL	NULL	4
32368	Mycosphaerella digitalis-ambiguae		0	NULL	NULL	4
32369	Mycosphaerella dioscoreae		0	NULL	NULL	4
32370	Mycosphaerella dioscoreicola		0	NULL	NULL	4
32371	Mycosphaerella diospyri		0	NULL	NULL	4
32372	Mycosphaerella discophora		0	NULL	NULL	4
32373	Mycosphaerella disseminata		0	NULL	NULL	4
32374	Mycosphaerella ditissima		0	NULL	NULL	4
32375	Mycosphaerella dodartiae		0	NULL	NULL	4
32376	Mycosphaerella dodonaeae		0	NULL	NULL	4
32377	Mycosphaerella dolichospora		0	NULL	NULL	4
32378	Mycosphaerella dominicana		0	NULL	NULL	4
32379	Mycosphaerella donacis		0	NULL	NULL	4
32380	Mycosphaerella dracocephali		0	NULL	NULL	4
32381	Mycosphaerella dracocephalicola		0	NULL	NULL	4
32382	Mycosphaerella droserae		0	NULL	NULL	4
32383	Mycosphaerella dryadicola		0	NULL	NULL	4
32384	Mycosphaerella drymariae		0	NULL	NULL	4
32385	Mycosphaerella dubia		0	NULL	NULL	4
32386	Mycosphaerella dummeri		0	NULL	NULL	4
32387	Mycosphaerella dunbariae		0	NULL	NULL	4
32388	Mycosphaerella earliana		0	NULL	NULL	4
32389	Mycosphaerella ebuli		0	NULL	NULL	4
32390	Mycosphaerella ebulina		0	NULL	NULL	4
32391	Mycosphaerella ecdysantherae		0	NULL	NULL	4
32392	Mycosphaerella edelbergii		0	NULL	NULL	4
32393	Mycosphaerella effigurata		0	NULL	NULL	4
32394	Mycosphaerella elaeagnicola		0	NULL	NULL	4
32395	Mycosphaerella elaeidis		0	NULL	NULL	4
32396	Mycosphaerella elastica		0	NULL	NULL	4
32397	Mycosphaerella elatior		0	NULL	NULL	4
32398	Mycosphaerella elatostemmatis		0	NULL	NULL	4
32399	Mycosphaerella ellipsoidea		0	NULL	NULL	4
32400	Mycosphaerella elodis		0	NULL	NULL	4
32401	Mycosphaerella elymi		0	NULL	NULL	4
32402	Mycosphaerella embothrii		0	NULL	NULL	4
32403	Mycosphaerella emeri		0	NULL	NULL	4
32404	Mycosphaerella endophytica		0	NULL	NULL	4
32405	Mycosphaerella endospermi		0	NULL	NULL	4
32406	Mycosphaerella engleriana		0	NULL	NULL	4
32407	Mycosphaerella entadae		0	NULL	NULL	4
32408	Mycosphaerella enteleae		0	NULL	NULL	4
32409	Mycosphaerella ephedrae		0	NULL	NULL	4
32410	Mycosphaerella ephedricola		0	NULL	NULL	4
32411	Mycosphaerella epilobii		0	NULL	NULL	4
32412	Mycosphaerella epilobii-montani		0	NULL	NULL	4
32413	Mycosphaerella epimedii		0	NULL	NULL	4
32414	Mycosphaerella epiphylla		0	NULL	NULL	4
32415	Mycosphaerella equiseti		0	NULL	NULL	4
32416	Mycosphaerella equiseticola		0	NULL	NULL	4
32417	Mycosphaerella equisetina		0	NULL	NULL	4
32418	Mycosphaerella eragrostidis		0	NULL	NULL	4
32419	Mycosphaerella erechthitidina		0	NULL	NULL	4
32420	Mycosphaerella ericae-ciliaris		0	NULL	NULL	4
32421	Mycosphaerella eriodendri		0	NULL	NULL	4
32422	Mycosphaerella eriophila		0	NULL	NULL	4
32423	Mycosphaerella eryngii		0	NULL	NULL	4
32424	Mycosphaerella eryngiicola		0	NULL	NULL	4
32425	Mycosphaerella eryngina		0	NULL	NULL	4
32426	Mycosphaerella erysiphoides		0	NULL	NULL	4
32427	Mycosphaerella erythrinae		0	NULL	NULL	4
32428	Mycosphaerella erythrinicola		0	NULL	NULL	4
32429	Mycosphaerella erythroxyli		0	NULL	NULL	4
32430	Mycosphaerella escalloniae		0	NULL	NULL	4
32431	Mycosphaerella eucalypti		0	NULL	NULL	4
32432	Mycosphaerella eucalyptorum		0	NULL	NULL	4
32433	Mycosphaerella eugeniae		0	NULL	NULL	4
32434	Mycosphaerella eugenicola		0	NULL	NULL	4
32435	Mycosphaerella eulaliae		0	NULL	NULL	4
32436	Mycosphaerella eumusae		0	NULL	NULL	4
32437	Mycosphaerella euodiae		0	NULL	NULL	4
32438	Mycosphaerella eupatorii		0	NULL	NULL	4
32439	Mycosphaerella eupatoriicola		0	NULL	NULL	4
32440	Mycosphaerella euphorbiae		0	NULL	NULL	4
32441	Mycosphaerella euphorbiae-canariensis		0	NULL	NULL	4
32442	Mycosphaerella euphorbiae-exiquae		0	NULL	NULL	4
32443	Mycosphaerella euryae		0	NULL	NULL	4
32444	Mycosphaerella eurypotami		0	NULL	NULL	4
32445	Mycosphaerella evernia		0	NULL	NULL	4
32446	Mycosphaerella exaci		0	NULL	NULL	4
32447	Mycosphaerella exarida		0	NULL	NULL	4
32448	Mycosphaerella exigua		0	NULL	NULL	4
32449	Mycosphaerella fagi		0	NULL	NULL	4
32450	Mycosphaerella fagraeae		0	NULL	NULL	4
32451	Mycosphaerella falcariae		0	NULL	NULL	4
32452	Mycosphaerella feijoae		0	NULL	NULL	4
32453	Mycosphaerella fendleri		0	NULL	NULL	4
32454	Mycosphaerella fennica		0	NULL	NULL	4
32455	Mycosphaerella ferulae		0	NULL	NULL	4
32456	Mycosphaerella fibrillosa		0	NULL	NULL	4
32457	Mycosphaerella fici-ovatae		0	NULL	NULL	4
32458	Mycosphaerella fici-wightianae		0	NULL	NULL	4
32459	Mycosphaerella ficophila		0	NULL	NULL	4
32460	Mycosphaerella ficus		0	NULL	NULL	4
32461	Mycosphaerella fijiensis		0	NULL	NULL	4
32462	Mycosphaerella filicum		0	NULL	NULL	4
32463	Mycosphaerella filipendulae		0	NULL	NULL	4
32464	Mycosphaerella filipendulae-denudatae		0	NULL	NULL	4
32465	Mycosphaerella firmianae		0	NULL	NULL	4
32466	Mycosphaerella flagellariae		0	NULL	NULL	4
32467	Mycosphaerella flageoletiana		0	NULL	NULL	4
32468	Mycosphaerella flexuosa		0	NULL	NULL	4
32469	Mycosphaerella foeniculi		0	NULL	NULL	4
32470	Mycosphaerella foeniculicola		0	NULL	NULL	4
32471	Mycosphaerella foeniculina		0	NULL	NULL	4
32472	Mycosphaerella fori		0	NULL	NULL	4
32473	Mycosphaerella formosana		0	NULL	NULL	4
32474	Mycosphaerella fragariae		0	NULL	NULL	4
32475	Mycosphaerella frankeniae		0	NULL	NULL	4
32476	Mycosphaerella frauxii		0	NULL	NULL	4
32477	Mycosphaerella fraxini		0	NULL	NULL	4
32478	Mycosphaerella fraxinicola		0	NULL	NULL	4
32479	Mycosphaerella frenumbensis		0	NULL	NULL	4
32480	Mycosphaerella freycinetiae		0	NULL	NULL	4
32481	Mycosphaerella friesii		0	NULL	NULL	4
32482	Mycosphaerella fruticum		0	NULL	NULL	4
32483	Mycosphaerella fuchsiicola		0	NULL	NULL	4
32484	Mycosphaerella fuiiensis		0	NULL	NULL	4
32485	Mycosphaerella fumaginea		0	NULL	NULL	4
32486	Mycosphaerella fusca		0	NULL	NULL	4
32487	Mycosphaerella fushinoki		0	NULL	NULL	4
32488	Mycosphaerella galanthina		0	NULL	NULL	4
32489	Mycosphaerella galatellae		0	NULL	NULL	4
32490	Mycosphaerella galegae		0	NULL	NULL	4
32491	Mycosphaerella galii		0	NULL	NULL	4
32492	Mycosphaerella galii-elliptici		0	NULL	NULL	4
32493	Mycosphaerella gallae		0	NULL	NULL	4
32494	Mycosphaerella gamsii		0	NULL	NULL	4
32495	Mycosphaerella garciniae		0	NULL	NULL	4
32496	Mycosphaerella gardeniae		0	NULL	NULL	4
32497	Mycosphaerella garganica		0	NULL	NULL	4
32498	Mycosphaerella gastonis		0	NULL	NULL	4
32499	Mycosphaerella gaubae		0	NULL	NULL	4
32500	Mycosphaerella gaultheriae	(Cooke & Peck) House	0	NULL	5851	4
32501	Mycosphaerella gaveensis		0	NULL	NULL	4
32502	Mycosphaerella gentianae		0	NULL	NULL	4
32503	Mycosphaerella gibsonii		0	NULL	NULL	4
32504	Mycosphaerella glauca		0	NULL	NULL	4
32505	Mycosphaerella glechomae		0	NULL	NULL	4
32506	Mycosphaerella gleicheniae		0	NULL	NULL	4
32507	Mycosphaerella glochidionis		0	NULL	NULL	4
32508	Mycosphaerella glycosmae		0	NULL	NULL	4
32509	Mycosphaerella glycyrrhizae		0	NULL	NULL	4
32510	Mycosphaerella gneticola		0	NULL	NULL	4
32511	Mycosphaerella gordoniae		0	NULL	NULL	4
32512	Mycosphaerella gossypina		0	NULL	NULL	4
32513	Mycosphaerella gracilis		0	NULL	NULL	4
32514	Mycosphaerella graeca		0	NULL	NULL	4
32515	Mycosphaerella graminicola		0	NULL	NULL	4
32516	Mycosphaerella graminis		0	NULL	NULL	4
32517	Mycosphaerella graminum		0	NULL	NULL	4
32518	Mycosphaerella grandis		0	NULL	NULL	4
32519	Mycosphaerella grandispora		0	NULL	NULL	4
32520	Mycosphaerella greenei		0	NULL	NULL	4
32521	Mycosphaerella gregaria		0	NULL	NULL	4
32522	Mycosphaerella grevilleae		0	NULL	NULL	4
32523	Mycosphaerella grisea		0	NULL	NULL	4
32524	Mycosphaerella groveana		0	NULL	NULL	4
32525	Mycosphaerella grumiformis		0	NULL	NULL	4
32526	Mycosphaerella guadarramica		0	NULL	NULL	4
32527	Mycosphaerella guettardina		0	NULL	NULL	4
32528	Mycosphaerella guineensis		0	NULL	NULL	4
32529	Mycosphaerella guttiferae		0	NULL	NULL	4
32530	Mycosphaerella gypsophila		0	NULL	NULL	4
32531	Mycosphaerella halimodendri		0	NULL	NULL	4
32532	Mycosphaerella halophila		0	NULL	NULL	4
32533	Mycosphaerella hambergii		0	NULL	NULL	4
32534	Mycosphaerella handelii		0	NULL	NULL	4
32535	Mycosphaerella haraeana		0	NULL	NULL	4
32536	Mycosphaerella hariotiana		0	NULL	NULL	4
32537	Mycosphaerella harknessii		0	NULL	NULL	4
32538	Mycosphaerella harthensis		0	NULL	NULL	4
32539	Mycosphaerella hawaiiensis		0	NULL	NULL	4
32540	Mycosphaerella hederae-helicis		0	NULL	NULL	4
32541	Mycosphaerella hedericola		0	NULL	NULL	4
32542	Mycosphaerella hedychii		0	NULL	NULL	4
32543	Mycosphaerella heimii		0	NULL	NULL	4
32544	Mycosphaerella heimioides		0	NULL	NULL	4
32545	Mycosphaerella helenae		0	NULL	NULL	4
32546	Mycosphaerella hemerocallidis		0	NULL	NULL	4
32547	Mycosphaerella henningsii		0	NULL	NULL	4
32548	Mycosphaerella hepaticae		0	NULL	NULL	4
32549	Mycosphaerella hepaticarum		0	NULL	NULL	4
32550	Mycosphaerella heracleina		0	NULL	NULL	4
32551	Mycosphaerella hesperidum		0	NULL	NULL	4
32552	Mycosphaerella heucherae		0	NULL	NULL	4
32553	Mycosphaerella heveana		0	NULL	NULL	4
32554	Mycosphaerella heveicola		0	NULL	NULL	4
32555	Mycosphaerella hibisci		0	NULL	NULL	4
32556	Mycosphaerella hieracii		0	NULL	NULL	4
32557	Mycosphaerella hieraciophila		0	NULL	NULL	4
32558	Mycosphaerella hippocastani		0	NULL	NULL	4
32559	Mycosphaerella holci		0	NULL	NULL	4
32560	Mycosphaerella holmii		0	NULL	NULL	4
32561	Mycosphaerella holopteleae		0	NULL	NULL	4
32562	Mycosphaerella holualoana		0	NULL	NULL	4
32563	Mycosphaerella homalanthi		0	NULL	NULL	4
32564	Mycosphaerella honckenyae		0	NULL	NULL	4
32565	Mycosphaerella hondae		0	NULL	NULL	4
32566	Mycosphaerella hondai		0	NULL	NULL	4
32567	Mycosphaerella hordei		0	NULL	NULL	4
32568	Mycosphaerella hordicola		0	NULL	NULL	4
32569	Mycosphaerella horii		0	NULL	NULL	4
32570	Mycosphaerella hosackiae		0	NULL	NULL	4
32571	Mycosphaerella hostae		0	NULL	NULL	4
32572	Mycosphaerella hranicensis		0	NULL	NULL	4
32573	Mycosphaerella huteriana		0	NULL	NULL	4
32574	Mycosphaerella hydrocotyles-asiaticae		0	NULL	NULL	4
32575	Mycosphaerella hyperici		0	NULL	NULL	4
32576	Mycosphaerella hypericina		0	NULL	NULL	4
32577	Mycosphaerella hyphiseda		0	NULL	NULL	4
32578	Mycosphaerella hypochaeridis		0	NULL	NULL	4
32579	Mycosphaerella hypodermellae		0	NULL	NULL	4
32580	Mycosphaerella idaeina		0	NULL	NULL	4
32581	Mycosphaerella idesiae		0	NULL	NULL	4
32582	Mycosphaerella ignobilis		0	NULL	NULL	4
32583	Mycosphaerella ikedai		0	NULL	NULL	4
32584	Mycosphaerella ilicella		0	NULL	NULL	4
32585	Mycosphaerella ilicicola		0	NULL	NULL	4
32586	Mycosphaerella ilicis		0	NULL	NULL	4
32587	Mycosphaerella ilicis-canariensis		0	NULL	NULL	4
32588	Mycosphaerella immersa		0	NULL	NULL	4
32589	Mycosphaerella impatientina		0	NULL	NULL	4
32590	Mycosphaerella impatientis		0	NULL	NULL	4
32591	Mycosphaerella imperatae		0	NULL	NULL	4
32592	Mycosphaerella implexae		0	NULL	NULL	4
32593	Mycosphaerella implexicola		0	NULL	NULL	4
32594	Mycosphaerella inaequalis		0	NULL	NULL	4
32595	Mycosphaerella incanescens		0	NULL	NULL	4
32596	Mycosphaerella incomperta		0	NULL	NULL	4
32597	Mycosphaerella inconspicua		0	NULL	NULL	4
32598	Mycosphaerella indica		0	NULL	NULL	4
32599	Mycosphaerella indistincta		0	NULL	NULL	4
32600	Mycosphaerella inflata		0	NULL	NULL	4
32601	Mycosphaerella infuscans		0	NULL	NULL	4
32602	Mycosphaerella insignita		0	NULL	NULL	4
32603	Mycosphaerella insulana		0	NULL	NULL	4
32604	Mycosphaerella intermedia		0	NULL	NULL	4
32605	Mycosphaerella ipiranguensis		0	NULL	NULL	4
32606	Mycosphaerella iridis		0	NULL	NULL	4
32607	Mycosphaerella irregulariramosa		0	NULL	NULL	4
32608	Mycosphaerella isariophora		0	NULL	NULL	4
32609	Mycosphaerella isatidis		0	NULL	NULL	4
32610	Mycosphaerella isoplexidis		0	NULL	NULL	4
32611	Mycosphaerella ixanthi		0	NULL	NULL	4
32612	Mycosphaerella ixodiae		0	NULL	NULL	4
32613	Mycosphaerella ixorae		0	NULL	NULL	4
32614	Mycosphaerella jaapiana		0	NULL	NULL	4
32615	Mycosphaerella jaczewskii		0	NULL	NULL	4
32616	Mycosphaerella jaffueli		0	NULL	NULL	4
32617	Mycosphaerella janus		0	NULL	NULL	4
32618	Mycosphaerella japonica		0	NULL	NULL	4
32619	Mycosphaerella jasminicola		0	NULL	NULL	4
32620	Mycosphaerella jasmini-officinalis		0	NULL	NULL	4
32621	Mycosphaerella jenensis		0	NULL	NULL	4
32622	Mycosphaerella joerstadii		0	NULL	NULL	4
32623	Mycosphaerella jonkershoekensis		0	NULL	NULL	4
32624	Mycosphaerella juglandis		0	NULL	NULL	4
32625	Mycosphaerella juncaginearum		0	NULL	NULL	4
32626	Mycosphaerella juncellina		0	NULL	NULL	4
32627	Mycosphaerella juniperi		0	NULL	NULL	4
32628	Mycosphaerella juniperina		0	NULL	NULL	4
32629	Mycosphaerella jutlandica		0	NULL	NULL	4
32630	Mycosphaerella juvenis		0	NULL	NULL	4
32631	Mycosphaerella kabocha		0	NULL	NULL	4
32632	Mycosphaerella kaduae		0	NULL	NULL	4
32633	Mycosphaerella kakomensis		0	NULL	NULL	4
32634	Mycosphaerella kandawanica		0	NULL	NULL	4
32635	Mycosphaerella kankeshwarensis		0	NULL	NULL	4
32636	Mycosphaerella karajacensis		0	NULL	NULL	4
32637	Mycosphaerella karakulinii		0	NULL	NULL	4
32638	Mycosphaerella keissleri		0	NULL	NULL	4
32639	Mycosphaerella keniensis		0	NULL	NULL	4
32640	Mycosphaerella kerguelensis		0	NULL	NULL	4
32641	Mycosphaerella khayae		0	NULL	NULL	4
32642	Mycosphaerella kirschsteinii		0	NULL	NULL	4
32643	Mycosphaerella koae		0	NULL	NULL	4
32644	Mycosphaerella kochiae		0	NULL	NULL	4
32645	Mycosphaerella koldingensis		0	NULL	NULL	4
32646	Mycosphaerella konae		0	NULL	NULL	4
32647	Mycosphaerella krigiae		0	NULL	NULL	4
32648	Mycosphaerella lachesis		0	NULL	NULL	4
32649	Mycosphaerella lachmannii		0	NULL	NULL	4
32650	Mycosphaerella lactucae		0	NULL	NULL	4
32651	Mycosphaerella lageniformis		0	NULL	NULL	4
32652	Mycosphaerella lagunensis		0	NULL	NULL	4
32653	Mycosphaerella lapathi		0	NULL	NULL	4
32654	Mycosphaerella laricina		0	NULL	NULL	4
32655	Mycosphaerella laricis-leptolepidis		0	NULL	NULL	4
32656	Mycosphaerella larsenii		0	NULL	NULL	4
32657	Mycosphaerella latebrosa		0	NULL	NULL	4
32658	Mycosphaerella lateralis		0	NULL	NULL	4
32659	Mycosphaerella lathyri		0	NULL	NULL	4
32660	Mycosphaerella laureolae		0	NULL	NULL	4
32661	Mycosphaerella lebedevae		0	NULL	NULL	4
32662	Mycosphaerella leguminosarum		0	NULL	NULL	4
32663	Mycosphaerella lenticula		0	NULL	NULL	4
32664	Mycosphaerella lepidospermatis		0	NULL	NULL	4
32665	Mycosphaerella leptoasca		0	NULL	NULL	4
32666	Mycosphaerella leptopleura		0	NULL	NULL	4
32667	Mycosphaerella leptospora		0	NULL	NULL	4
32668	Mycosphaerella lethalis		0	NULL	NULL	4
32669	Mycosphaerella leucophaea		0	NULL	NULL	4
32670	Mycosphaerella leucospermi		0	NULL	NULL	4
32671	Mycosphaerella leucospila		0	NULL	NULL	4
32672	Mycosphaerella leucothoes		0	NULL	NULL	4
32673	Mycosphaerella liabi		0	NULL	NULL	4
32674	Mycosphaerella ligea		0	NULL	NULL	4
32675	Mycosphaerella lignicola		0	NULL	NULL	4
32676	Mycosphaerella ligustri		0	NULL	NULL	4
32677	Mycosphaerella limonis		0	NULL	NULL	4
32678	Mycosphaerella linariae		0	NULL	NULL	4
32679	Mycosphaerella lindaviana		0	NULL	NULL	4
32680	Mycosphaerella lindiana		0	NULL	NULL	4
32681	Mycosphaerella lineolata	(Roberge ex Desm.) J. Schröt.	0	NULL	NULL	4
32682	Mycosphaerella linhartiana		0	NULL	NULL	4
32683	Mycosphaerella lini		0	NULL	NULL	4
32684	Mycosphaerella linicola		0	NULL	NULL	4
32685	Mycosphaerella lini-perennis		0	NULL	NULL	4
32686	Mycosphaerella linnaeae		0	NULL	NULL	4
32687	Mycosphaerella lippiae		0	NULL	NULL	4
32688	Mycosphaerella liriodendri		0	NULL	NULL	4
32689	Mycosphaerella lithospermi		0	NULL	NULL	4
32690	Mycosphaerella lithraeae		0	NULL	NULL	4
32691	Mycosphaerella liukiuensis		0	NULL	NULL	4
32692	Mycosphaerella lobeliae		0	NULL	NULL	4
32693	Mycosphaerella loefgreni		0	NULL	NULL	4
32694	Mycosphaerella loliacea		0	NULL	NULL	4
32695	Mycosphaerella longibasalis		0	NULL	NULL	4
32696	Mycosphaerella longispora		0	NULL	NULL	4
32697	Mycosphaerella longissima		0	NULL	NULL	4
32698	Mycosphaerella loranthi		0	NULL	NULL	4
32699	Mycosphaerella louisianae		0	NULL	NULL	4
32700	Mycosphaerella ludwigiana		0	NULL	NULL	4
32701	Mycosphaerella ludwigii		0	NULL	NULL	4
32702	Mycosphaerella lumae		0	NULL	NULL	4
32703	Mycosphaerella lupini		0	NULL	NULL	4
32704	Mycosphaerella lupulina		0	NULL	NULL	4
32705	Mycosphaerella luzonensis		0	NULL	NULL	4
32706	Mycosphaerella luzonica		0	NULL	NULL	4
32707	Mycosphaerella lychnidicola		0	NULL	NULL	4
32708	Mycosphaerella lycii		0	NULL	NULL	4
32709	Mycosphaerella lycopodii		0	NULL	NULL	4
32710	Mycosphaerella lycopodii-annotini		0	NULL	NULL	4
32711	Mycosphaerella lycopodiicola		0	NULL	NULL	4
32712	Mycosphaerella lygei		0	NULL	NULL	4
32713	Mycosphaerella lysimachiicola		0	NULL	NULL	4
32714	Mycosphaerella lythracearum		0	NULL	NULL	4
32715	Mycosphaerella lythri		0	NULL	NULL	4
32716	Mycosphaerella macedonica		0	NULL	NULL	4
32717	Mycosphaerella machaerii		0	NULL	NULL	4
32718	Mycosphaerella macleyae		0	NULL	NULL	4
32719	Mycosphaerella maclurae		0	NULL	NULL	4
32720	Mycosphaerella macrospora		0	NULL	NULL	4
32721	Mycosphaerella maculans		0	NULL	NULL	4
32722	Mycosphaerella maculicola		0	NULL	NULL	4
32723	Mycosphaerella madeirae		0	NULL	NULL	4
32724	Mycosphaerella maderensis		0	NULL	NULL	4
32725	Mycosphaerella maesae		0	NULL	NULL	4
32726	Mycosphaerella magellanica		0	NULL	NULL	4
32727	Mycosphaerella magellanicola		0	NULL	NULL	4
32728	Mycosphaerella magnoliae		0	NULL	NULL	4
32729	Mycosphaerella magnusiana		0	NULL	NULL	4
32730	Mycosphaerella major		0	NULL	NULL	4
32731	Mycosphaerella malinverniana		0	NULL	NULL	4
32732	Mycosphaerella malvina		0	NULL	NULL	4
32733	Mycosphaerella mandshurica		0	NULL	NULL	4
32734	Mycosphaerella manganottiana		0	NULL	NULL	4
32735	Mycosphaerella mangiferae		0	NULL	NULL	4
32736	Mycosphaerella manginii		0	NULL	NULL	4
32737	Mycosphaerella manihotis		0	NULL	NULL	4
32738	Mycosphaerella maniuana		0	NULL	NULL	4
32739	Mycosphaerella mappiae		0	NULL	NULL	4
32740	Mycosphaerella marasasii		0	NULL	NULL	4
32741	Mycosphaerella marksii		0	NULL	NULL	4
32742	Mycosphaerella martagonis		0	NULL	NULL	4
32743	Mycosphaerella martinae		0	NULL	NULL	4
32744	Mycosphaerella maturna		0	NULL	NULL	4
32745	Mycosphaerella mauica		0	NULL	NULL	4
32746	Mycosphaerella maxima		0	NULL	NULL	4
32747	Mycosphaerella maydina		0	NULL	NULL	4
32748	Mycosphaerella mazzantioides		0	NULL	NULL	4
32749	Mycosphaerella medicaginicola		0	NULL	NULL	4
32750	Mycosphaerella medicaginis		0	NULL	NULL	4
32751	Mycosphaerella mediterranea		0	NULL	NULL	4
32752	Mycosphaerella melaleucoides		0	NULL	NULL	4
32753	Mycosphaerella melanophora		0	NULL	NULL	4
32754	Mycosphaerella melanorhabdos		0	NULL	NULL	4
32755	Mycosphaerella melastomatacearum		0	NULL	NULL	4
32756	Mycosphaerella melconiana		0	NULL	NULL	4
32757	Mycosphaerella meliosmae		0	NULL	NULL	4
32758	Mycosphaerella melothriae		0	NULL	NULL	4
32759	Mycosphaerella merrillii		0	NULL	NULL	4
32760	Mycosphaerella metrosideri		0	NULL	NULL	4
32761	Mycosphaerella mexicana		0	NULL	NULL	4
32762	Mycosphaerella miconiae		0	NULL	NULL	4
32763	Mycosphaerella microscopia		0	NULL	NULL	4
32764	Mycosphaerella microsora		0	NULL	NULL	4
32765	Mycosphaerella midzurensis		0	NULL	NULL	4
32766	Mycosphaerella mikaniae		0	NULL	NULL	4
32767	Mycosphaerella mikaniae-micranthae		0	NULL	NULL	4
32768	Mycosphaerella millepunctata	(Desm.) M.E. Barr	0	NULL	8236	4
32769	Mycosphaerella milleri		0	NULL	NULL	4
32770	Mycosphaerella mimosae-pigrae		0	NULL	NULL	4
32771	Mycosphaerella mimosicola		0	NULL	NULL	4
32772	Mycosphaerella minabensis		0	NULL	NULL	4
32773	Mycosphaerella minima		0	NULL	NULL	4
32774	Mycosphaerella minimipuncta		0	NULL	NULL	4
32775	Mycosphaerella minoensis		0	NULL	NULL	4
32776	Mycosphaerella minor		0	NULL	NULL	4
32777	Mycosphaerella minuartiae		0	NULL	NULL	4
32778	Mycosphaerella minutissima		0	NULL	NULL	4
32779	Mycosphaerella molluginis		0	NULL	NULL	4
32780	Mycosphaerella mombin		0	NULL	NULL	4
32781	Mycosphaerella monserratica		0	NULL	NULL	4
32782	Mycosphaerella montana		0	NULL	NULL	4
32783	Mycosphaerella montellica		0	NULL	NULL	4
32784	Mycosphaerella moquileae		0	NULL	NULL	4
32785	Mycosphaerella moravica		0	NULL	NULL	4
32786	Mycosphaerella mori		0	NULL	NULL	4
32787	Mycosphaerella mori-albae		0	NULL	NULL	4
32788	Mycosphaerella moricola		0	NULL	NULL	4
